Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Doctor of Business Administration (DBA),,,,,Doctoral,"Fall, Spring, Summer",,,,Required,Required,,,"To be accepted into the Doctor of Business Administration (DBA) program at the University of the Cumberlands, you need a master's degree in a business-related field from a regionally or nationally accredited institution. Your master's degree must have a cumulative GPA of at least 3.0 on a 4.0 scale. Additionally, you are required to submit a completed graduate application form, a current resume, and a writing sample. The writing sample should be between 750 and 1000 words and focus on a current issue or topic in business. It will be evaluated for writing quality, content, and relevance to the business field.",Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Hutton School of Business,36234,$549/hour [8],,,,,,,,,https://www.ucumberlands.edu/academics/graduate,,10.4K [8],549/hour [8],,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Doctor of Educational Leadership (Ed.D.),,,,,Doctoral,,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,"The online Doctorate in Educational Leadership (EdD) from University of the Cumberlands equips students with advanced practitioner skills rooted in research and critical thinking. This 60-credit-hour program is designed to prepare candidates for hands-on leadership in educational settings and to develop impactful solutions, apply creativity, and address pressing issues in education and leadership. The curriculum focuses on the politics of educational decision-making, program evaluation and assessment, institutional improvement, professional writing, and the development of sound research skills. The mission of the program is to build upon the knowledge and skills of educators to provide an avenue for advancement into educational leadership positions.",,https://www.ucumberlands.edu/academics/graduate,,,415,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Doctor of Physical Therapy (DPT),,,,,Doctoral,,,,,Required,Required,Not Required,REQUIRED,"To qualify for the program, you must meet or exceed the following criteria: Earn a bachelor's degree from a regionally accredited college or university, with a cumulative grade point average (GPA) of 2.75 or higher on a 4.0 scale. [9, 7] Successfully complete the following prerequisite courses in biological sciences, physical sciences, behavioral sciences, and statistics. [9, 7] A minimum cumulative GPA for prerequisites of 3.0 or higher on a 4.0 scale is required. [9] Grades of 'C' or better are required in all prerequisite courses. [9] Prerequisite courses taken on a 'pass/no pass' basis will not be recognized, and AP credits will not be accepted in lieu of college-level courses. [9] Complete twenty hours (20) of observation or employment in a physical therapy setting under the supervision of a licensed physical therapist and verified by the physical therapist. [11] A minimum of three letters of reference, (at least two, from a licensed physical therapist, each in a different practice setting) directly submitted to PTCAS. [2] Personal written statement addressing the applicant's goal of becoming a physical therapist in PTCAS. [2] Personal résumé including previous work experience, honors and awards, extracurricular activities, and community service experience in PTCAS. [2] Official GRE scores (code 7558): with a preferred score of 150 or higher in Verbal and 145 or higher in Quantitative. [2] Two separate applications; (1) PTCAS application and (2) the DPT Supplemental Application are required. [2] The PTCAS Application, supplemental application, official transcripts, and all supporting documents must be submitted and PTCAS status must be listed as complete by the application deadline. [2]",Not Required,,False,False,True,True,False,False,,True,False,False,False,False,True,True,False,False,,,,,,,,,,,,,"The Connie D. Hauser Doctor of Physical Therapy (DPT) Program at University of the Cumberlands delivers a dynamic, case-based curriculum that blends academic rigor with practical experience. [2] Our Doctor of Physical Therapy degree program is structured to be completed in just six consecutive semesters, allowing you to earn your DPT in 24 months. [2] Through a mix of self-guided online coursework, interactive live classes in a virtual classroom, and on-campus training, you'll build the expertise needed to excel in today's healthcare field. [2] The DPT program curriculum emphasizes immersive learning, clinical education, and hands-on experiences in diverse practice settings. With clinical partnerships at more than 200 organizations across the United States, students gain extensive opportunities to apply their skills and prepare for rewarding careers in physical therapy. [2] Whether your goal is to serve in hospitals, outpatient clinics, rehabilitation centers, or other healthcare environments, Cumberlands' Doctor of Physical Therapy program equips you with the knowledge and confidence to become a leader in the profession. [2]",,https://www.ucumberlands.edu/academics/graduate,"The Connie D. Hauser School of Physical Therapy at The University of the Cumberlands is accredited by the Commission on Accreditation in Physical Therapy Education (CAPTE), 3030 Potomac Ave., Suite 100, Alexandria, Virginia 22305-3085; telephone: 703-706-3245; email: accreditation@apta.org; website: http://www.capteonline.org. [2]",,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,95,,,,6,,,,,"550 (paper-based), 65 (internet-based)",,,,,,,,,,,,,,,,,,,,
,Executive PhD in Business,,,,,Doctoral,,,,,,,Not Required,REQUIRED,"To enroll, you need to meet the standard graduate admission requirements, which typically include relevant work experience, an undergraduate degree, and often a master's degree. The application process usually involves submitting transcripts, letters of recommendation, a statement of purpose, and sometimes a resume or CV. [6]",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Hutton School of Business,,$700 per credit hour,,,,,,,"An executive Ph. D. in business is a doctoral program designed for experienced professionals seeking to enhance their knowledge and skills in business management. It focuses on advanced research, teaching, and leadership, preparing graduates to make significant contributions in academia, research, and high-level business roles. [2] In this Ph. D. program you'll learn the business philosophy, critical thinking skills, and evidence-based practices necessary to excel in any teaching, research, or business roles. [2] This hybrid Ph. D. graduate degree in business builds on your undergraduate and graduate work and your practical, real-world business experience. [2] Along with professional research courses, you'll take core business courses in areas ranging from comparative economics and corporate finance to managerial ethics and social responsibility. [2] By the time you complete your hybrid-format executive PhD in business management at Cumberlands, you will be able to: Research and attain business discipline-specific knowledge and competencies; Develop business-related professional skills—from communication to collaboration; and; Assess your personal values, connecting them with ethical business and research behaviors. [2]",,https://www.ucumberlands.edu/academics/graduate,,,$700/Credit Hour,,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105,,,,6,,,50.0,,79,,,,,,,,,,,,,Merit-based,,,,,,,
,Executive PhD in Information Technology,,,,,Doctoral,"Fall, Spring, Summer",,,,Required,Not Required,,,"The Executive PhD in Information Technology program requires the completion of 60 credit hours. This includes professional research courses, content specialty courses, and mandatory residencies with one weekend per semester. An integral part of the curriculum for executive format students is the applied learning component, which necessitates enrollment in the INTR 799/899 Applied Learning Practicum each term. Applicants must submit official transcripts from all previously attended educational institutions, showing a GPA of 2.5 or higher, along with the highest degree diplomas and a current personal resume.",Not Required,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,44940,"$44,940",,,,,,"['Artificial Intelligence', 'Blockchain', 'Computer Science', 'Cyber Engineering', 'Data Science', 'Digital Forensics', 'Information Systems Security', 'Information Technology']","The Doctorate of Philosophy in Information Technology at University of the Cumberlands focuses on the advanced practice role of the use of predictive analytics to identify cyber threats, employ big data analytics to improving healthcare, and empower smart cities in making data-driven policy changes critical for societal well-being. [7] This program is designed to meet the aggressive demand for qualified data scientists in virtually every sector of the economy, with classes in computer science, data intelligence, analytics, security, strategic planning, governance and global economy. [7] Students can earn the PhD, Information Technology in either a fully online format or an executive format combining online and on-site study. [7] The executive PhD in Information Technology hybrid degree program from University of the Cumberlands is designed to help you advance your IT career. [1, 2] The doctorate in information technology program comprises 60 required credit hours, including professional research courses, content specialty courses, and required residencies. [1, 2] The hybrid format executive PhD in Information Technology program is a variation of our fully online program and includes a residency component, ideal for working professionals who want a program that fits their busy schedules but isn't completely online. [1, 2]",,https://www.ucumberlands.edu/academics/graduate,"University of the Cumberlands is accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) to award associate, baccalaureate, masters, educational specialist, and doctorate degrees.",,749 per credit hour,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Doctor of Philosophy in Business with Accounting specialty,,,,,Doctoral,,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Hutton School of Business,,,,,,,,Accounting,"The online PhD in Business from University of the Cumberlands will impart the skills you need to stay at the cutting edge of innovations in business, along with the tools you need to teach at postsecondary institutions. You'll learn the business philosophy, critical thinking skills, and evidence-based practices necessary to excel in teaching, research, or business roles. Our PhD in Business online program builds on your undergraduate and graduate work, as well as your practical, real-world business experience.",,https://www.ucumberlands.edu/academics/graduate,"The Hutton School of Business at University of the Cumberlands has received specialized accreditations for its business programs through the International Accreditation Council for Business Education (IACBE). The IACBE has also granted specialized accreditation to the accounting programs offered by the Hutton School of Business. [5, 6] The University of the Cumberlands is also accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) to award doctorate degrees. [3]",,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,550,,,,,,,,,,,,,,,,,,,,
,Doctor of Philosophy in Business with Blockchain specialty,,,,,Doctoral,Rolling,,,,,,Not Required,REQUIRED,"Specific application requirements for the Doctor of Philosophy in Business with a Blockchain specialty are not detailed on the University of the Cumberlands' official website. The general program page for the online Ph.D. in Business indicates that the curriculum builds on undergraduate and graduate work, as well as practical business experience.",,,True,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Hutton School of Business,,,,,,,,Blockchain,"This Doctor of Philosophy in Business Management degree equips you with the research skills, strategic insight, and leadership knowledge needed to expand your career opportunities and set new standards for yourself and your organization. [11] Through flexible online coursework, you can continue working while earning the highest academic credential in the field of business. [11] At Cumberlands, the PhD in Business online program emphasizes original research, theory development, and advanced problem-solving—preparing graduates for roles in academia, research, consulting, and executive leadership. [11] In addition to professional research courses, you'll take core business courses in areas ranging from comparative economics and corporate finance to managerial ethics and social responsibility. The curriculum for this online PhD in Business program—including all coursework and field and clinical experiences—will engage you in the theories, strategies, and tactics you need to: Research and attain business discipline-specific knowledge and competencies and develop business-related professional skills—from communication to collaboration.",,https://www.ucumberlands.edu/academics/graduate,,,$700,,False,,4,3.0,,,,,,,,,,,,,,,,,,False,False,,,100,,,,6,,,,,79,,,,,,,,,,,,,,,,,,,,
,Doctor of Philosophy in Business with Business Analytics specialty,,,,,Doctoral,"Fall, Spring, Summer",,,,Not Required,Not Required,,,"Doctoral degree admission requires a cumulative grade point average of at least 3.0 on a 4.0 scale from the conferred master's degree as well as in any subsequent graduate study. Admission to a Doctoral degree program requires a master's degree or higher from a United States Department of Education accredited institution in a field related to the doctoral degree of application. For the PhD in Business, a content specialty area of at least twenty-four (24) hours must be earned in one of the approved disciplines, which includes Business Analytics.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Plaster Graduate School of Business,,$700 per credit hour,,,,,,Business Analytics,"This Doctor of Philosophy in Business Management degree equips you with the research skills, strategic insight, and leadership knowledge needed to expand your career opportunities and set new standards for yourself and your organization. Through flexible online coursework, you can continue working while earning the highest academic credential in the field of business. At Cumberlands, the PhD in Business online program emphasizes original research, theory development, and advanced problem-solving—preparing graduates for roles in academia, research, consulting, and executive leadership. The curriculum for this online PhD in Buisness program—including all coursework and field and clinical experiences—will engage you in the theories, strategies, and tactics you need to: Research and attain business discipline-specific knowledge and competencies, Develop business-related professional skills—from communication to collaboration, and Assess your personal values, connecting them with ethical business and research behaviors. [8]",,https://www.ucumberlands.edu/academics/graduate,"The Hutton School of Business at University of the Cumberlands has received specialized accreditations for its business programs through the International Accreditation Council for Business Education (IACBE). [5, 7] The Doctor of Philosophy in Business (PhD) program has received new program accreditation through the International Accreditation Council for Business Education (IACBE). [4]",,700,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Doctor of Philosophy in Business with Entrepreneurship specialty,,,,,Doctoral,"Fall, Spring, Summer",,April 1st (for Fall term),August 1st (for Fall term),,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Hutton School of Business,,$500 per credit hour,,,,,,Entrepreneurship,"A content specialty area of at least twenty-four (24) hours must be earned in one of these disciplines: Accounting. Blockchain. Business Analytics. Entrepreneurship. Finance. Healthcare Administration. Marketing. Project Management. Public Administration. Strategic Management. Supply Chain Management. [16] The mission of the Plaster Graduate School of Business is to foster academic excellence and student achievement at the graduate level. [16] Our PhD in Business Management prepare you academically to become a productive, competent, and ethical professional. [16] Evaluate your personal values and connect them to ethical behaviors. [16] Synthesize and integrate current research and literature to problems found in the areas of accounting, finance, economics, management, and marketing. [16] Construct research-based, strategic, effective, and ethical solutions to optimize organizational performance (both domestic and international). [16]",,https://www.ucumberlands.edu/academics/graduate,"The Hutton School of Business at University of the Cumberlands has received specialized accreditations for its business programs through the International Accreditation Council for Business Education (IACBE) located at 11960 Quivira Road in Overland Park, Kansas, USA. [16] For a list of accredited programs please refer to our IACBE member status page. [16]",,500,,False,,4,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Doctor of Philosophy in Business with Finance specialty,,,,,Doctoral,,,,,,,,,"The University of the Cumberlands offers a Doctor of Philosophy (PhD) in Business program, which is conducted online. [15] The curriculum includes an in-depth review of business fundamentals in accounting, finance, economics, management, and marketing. [12] The program is designed to equip students with research skills, strategic insight, and leadership knowledge for roles in academia, research, consulting, and executive leadership. [15] There is also an Executive Ph.D. in Business program, which is a hybrid format focusing on original research and theory development. [14] While these programs cover finance as a core subject, a distinct, separately listed 'Doctor of Philosophy in Business with Finance specialty' with its own specific application requirements is not detailed on the primary pages of the official university website. [12, 14, 15]",,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Hutton School of Business,,,,,,,,Finance,"The Doctor of Philosophy in Business degree program will give you the tools you need to prepare the next wave of leaders to take on the challenges of today's business landscape. Whether you're leading through cutting-edge research or at the head of a college class, you'll gain the critical thinking abilities, decision-making techniques, evaluative skills and instructional concepts needed to excel in either role: research or instruction. [13] The University of the Cumberlands online PhD program offers core coursework to enhance your understanding of research and management practices, and an in-depth review of strategies in business fundamentals – from accounting and finance to economics, management, and marketing. [13] The curriculum, including all coursework and field and clinical experiences, will engage you in the theories, strategies, and tactics you need to research and attain business discipline-specific knowledge and competencies, develop business-related professional skills—from communication to collaboration, and assess your personal values, connecting them with ethical business and research behaviors. [14]",,https://www.ucumberlands.edu/academics/graduate,"The Hutton School of Business at University of the Cumberlands has received specialized accreditations for its business programs through the International Accreditation Council for Business Education (IACBE). [4] University of the Cumberlands is also accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) to award associate, baccalaureate, masters, educational specialist, and doctorate degrees. [4]",,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
