Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Aerospace Engineering,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,Admission Requirements for all applicants: 1. A bachelor’s degree from an accredited college or university. 2. A minimum grade-point average (GPA) of 3.0 on a 4.0 scale for the last two years of undergraduate study and for any post-baccalaureate study. 3. Letters of Recommendation: The MAE Department requires three (3) letters of recommendation. Recommendation letters must be submitted through the online application system. 4. GRE: The GRE is NOT required for the Mechanical and Aerospace Engineering (MAE) graduate program. 5. TOEFL/IELTS for international students. 6. Statement of Purpose and Personal Statement: The MAE Department requires both a Statement of Purpose and a Personal Statement. 7. CV or Resume: A current CV or resume must be uploaded as part of the online application. 8. Transcripts: All applicants are required to upload one copy of their unofficial transcripts.,,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,UCLA Samueli School of Engineering,,,,,,,,"Fluid Mechanics, Structural and Solid Mechanics, and Systems and Control",The Mechanical and Aerospace Engineering Department offers Graduate programs leading to the degrees of Master of Science (M.S.) and Doctor of Philosophy (Ph.D.) in Mechanical and Aerospace Engineering. The graduate program is designed for students to develop a strong foundation in their major field of study and to engage in original research.,,https://www.mae.ucla.edu/graduate-admissions/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Departmental Fellowships, Non-Resident Tuition Fellowships (NRTF), Teaching Assistantships (TA), Graduate Student Researcher (GSR)",,,,,,,
,PhD in Aerospace Engineering,,,,,Doctoral,Fall,,,December 1,Required,Required,Not Required,REQUIRED,"A bachelor’s degree in engineering, physics, or mathematics from an accredited college or university is required. A minimum grade-point average of 3.0 on a 4.0 scale is required for admission to the graduate program. Applicants for the Ph.D. program should have a master’s degree in engineering or a related field, but students with an outstanding bachelor’s degree also will be considered for direct admission to the Ph.D. program. Required documents include: Statement of Purpose, Personal Statement, 3 Letters of Recommendation, and a Resume/CV. The GRE is not required.",,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Henry Samueli School of Engineering and Applied Science,"$18,136/Year","$18,136/Year",,,,,,"Fluid mechanics; Manufacturing and design; Structural and solid mechanics; Systems, dynamics and control; and Heat and mass transfer","The Department of Mechanical and Aerospace Engineering offers curricula in mechanical engineering and aerospace engineering. In addition to the requirements of the Graduate Division, students must fulfill the requirements of the department. Requirements for the M.S. and Ph.D. degrees in aerospace engineering and mechanical engineering include core courses and elective courses, a thesis (for the M.S. degree) or dissertation (for the Ph.D. degree), and various examinations. Students in the M.S. and Ph.D. programs may specialize in the following major fields: Fluid mechanics; Manufacturing and design; Structural and solid mechanics; Systems, dynamics and control; and Heat and mass transfer.",,https://grad.ucla.edu/programs/school-of-engineering-and-applied-science/mechanical-aerospace-engineering-department/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Fellowships, Teaching Assistantships, Graduate Student Researcher positions",,,,,,,
,Master of Arts in African American Studies,,,,,Graduate,Fall,,,December 1,,Required,GRE,REQUIRED,"Applicants for the M.A./J.D. joint degree program must satisfy the admission requirements of both the M.A. program in African American Studies and the J.D. program in the School of Law. Admission to the joint degree program is contingent on admission to both the School of Law and the M.A. program in African American Studies. LSAT scores should be submitted to the School of Law. Scores for the GRE General Test are not required for the joint degree program. General M.A. admission requirements include: Application for Graduate Admission, a statement of purpose, a personal statement, three letters of recommendation, transcripts, and a writing sample (at least 15-20 pages in length).",Required,,True,False,False,False,True,False,,True,True,False,False,False,True,True,False,False,,,,UCLA School of Law and the UCLA Department of African American Studies,,,,,,,,"African American Social Sciences, African American Humanities, African Diasporic Studies","The Department of African American Studies and the UCLA School of Law offer a joint degree program (M.A./J.D.) that allows students to complete both degrees in four years. The program is designed for students who wish to pursue a career in law and have a strong interest in African American Studies. The joint degree program provides a comprehensive and interdisciplinary approach to the study of the history, culture, and social conditions of people of African descent, and the legal issues that affect these communities. Students will gain a deep understanding of the intersection of law and race, and will be prepared for careers in law, public policy, advocacy, and academia.",,https://afam.ucla.edu/academics/graduate-study/m-a-j-d-program/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",,,,,,,
,Master of Arts in African Studies,,,,,Graduate,Fall,,,December 15,Required,Required,Not Required,REQUIRED,"In addition to the University's minimum requirements and those listed above, all applicants are expected to submit the following: three letters of recommendation; a statement of purpose; a personal statement; a resume/CV; and a writing sample. Applicants are expected to have a grade-point average of 3.0 or higher. For international applicants, a TOEFL score of 87 (or IELTS 7.0) is required.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,International Institute,"$18,136/Year (CA Resident); $33,238/Year (Non-Resident)","$18,136/Year (CA Resident); $33,238/Year (Non-Resident)",,,,,,,"The program is designed to provide students with a broad knowledge of the African continent and its peoples. It is intended for students who wish to pursue careers in international organizations, government, business, and non-profit organizations, as well as for those who plan to pursue further graduate study in a specific discipline.",,https://grad.ucla.edu/programs/international-institute/african-studies/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Merit-based, Fellowships, Foreign Language and Area Studies (FLAS) Fellowships",,,,,,,
,Master of Arts in American Indian Studies,,,,,Graduate,Fall,,,December 15,Required,Required,Not Required,REQUIRED,"In addition to the University’s minimum requirements and those listed above, all applicants are expected to submit a statement of purpose, a personal statement, a writing sample of 10-15 pages, a resume or curriculum vitae, and three letters of recommendation. Applicants should have a grade-point average of 3.0 or better for the junior and senior years of undergraduate study. Previous work or study in the field of American Indian studies is desirable.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Division of Social Sciences,"$18,136.24/Year (California Resident); $33,238.24/Year (Non-Resident)","$18,136.24/Year (California Resident); $33,238.24/Year (Non-Resident)",,,,,,,"The M.A. in American Indian Studies is an interdisciplinary program designed to provide students with a comprehensive understanding of the history, culture, and contemporary issues of American Indian and other Indigenous peoples. The program’s curriculum is built on a foundation of interdisciplinary study, drawing on the humanities, social sciences, and other fields. Students learn to critically evaluate scholarly research, develop their own research projects, and engage in meaningful ways with American Indian communities and organizations. The program prepares students for careers in academia, tribal government, public service, and other fields, as well as for further doctoral-level study.",,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/).",,,,True,False,,4.0,3.0,44%,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Merit-based, Fellowships",,,,,,,
,Master of Arts in Anthropology,,,,,Graduate,Fall,,,December 15,,Required,Not Required,REQUIRED,"The department does not admit applicants for the M.A. degree only; students must be applicants for the Ph.D. degree. The M.A. degree is usually earned in the process of fulfilling requirements for the Ph.D. degree. Applicants are expected to have completed an undergraduate major in anthropology or to have equivalent preparation. Students with undergraduate majors in other fields are also encouraged to apply. The department requires official transcripts, a statement of purpose, a personal statement, three letters of recommendation, and a writing sample (minimum 10-page, maximum 25-page). A minimum 3.0 cumulative GPA is required.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Division of Social Sciences,"$18,136.44/Year","$18,136.44/Year",,,,,,"Sociocultural anthropology, archaeology, biological anthropology, linguistic anthropology, medical anthropology","The Department of Anthropology offers the Master of Arts (M.A.) and Doctor of Philosophy (Ph.D.) degrees in Anthropology. Although students may be admitted to the M.A. degree program, the department essentially directs its program toward the Ph.D. degree. The department offers students specializing in sociocultural anthropology, archaeology, biological anthropology, and linguistic anthropology the opportunity to work towards the M.A. and Ph.D. degrees. In addition to these four subfields, the department offers specialized training in medical anthropology.",,https://grad.ucla.edu/programs/social-sciences/anthropology/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",,,,,,,
,PhD in Anthropology,,,,,Doctoral,Fall,,September,December 1,Required,Required,Not Required,REQUIRED,"The Department of Anthropology at UCLA only admits students for the PhD program. Applicants must have a bachelor’s degree from a regionally accredited college or university and a minimum 3.0 grade-point average (GPA) in the last two years of undergraduate study and in any post-baccalaureate study. Required application materials include a Statement of Purpose, Personal Statement, three Letters of Recommendation, CV or Resume, Writing Sample, and unofficial transcripts.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Division of Social Sciences,,,,,,,,"Archaeology, Biological Anthropology, Linguistic Anthropology, and Sociocultural Anthropology","The Ph.D. program in anthropology at UCLA is designed to provide students with a comprehensive understanding of the four major subfields of anthropology. Students choose one of four fields of study (subfields): Archaeology, Biological Anthropology, Linguistic Anthropology, and Sociocultural Anthropology. All doctoral students must fulfill certain departmental requirements, although the requirements for each subfield vary slightly. All students must pass a written and oral qualifying examination to advance to candidacy and then research and write a dissertation of original research.",,https://anthro.ucla.edu/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Merit-based (Departmental Fellowships, University Fellowships, Teaching Assistantships)",,,,,,,
,Master of Applied Economics,,,,,Graduate,Fall,,,December 15,Required,Required,GRE,REQUIRED,The GRE General Test is required. Applicants should have a strong background in economic theory (intermediate microeconomics and macroeconomics) and a solid calculus and statistics background. The GRE requirement is waived for applicants who have already completed a Ph.D. in another field.,Not Required,,False,False,False,False,True,False,,True,False,False,False,False,True,True,False,False,,,,Department of Economics,"$63,000/Year","$63,000/Year",,,,,,,The Master of Applied Economics (MAE) is a STEM-designated professional master's degree program designed for students who want to build a solid foundation in economic theory and then apply that theory to real-world problems. The program emphasizes the development of quantitative skills and the application of economic principles to a wide range of policy and business issues. This intensive nine-month program is intended for students seeking to enhance their analytical and quantitative skills for careers in the private or public sectors.,,https://grad.ucla.edu/requirements/?app=admission&major=009Q,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Arts in Applied Linguistics,,,,,Graduate,Fall,,September 2025,"December 1, 2025",,Required,Not Required,REQUIRED,"Applicants should have a strong background in linguistics and a language other than English. In addition to the University’s minimum requirements, the department requires a 3.5 grade point average in the junior and senior years and three letters of recommendation. A scholarly paper, such as a term paper or an honors thesis, is required.",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Division of Humanities (Department of Linguistics),"$18,136/Year","$18,136/Year",,,,,,,"The graduate program in Applied Linguistics offers the Master of Arts (M.A.) and Doctor of Philosophy (Ph.D.) degrees. The program emphasizes the study of language as a social and cognitive phenomenon, with particular emphasis on language learning, use, and teaching. The curriculum is designed to provide students with a solid foundation in the core areas of applied linguistics, including discourse analysis, language acquisition, language assessment, and language pedagogy.",,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/).",,,,True,False,,4.0,3.0,11%,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",,,,,,,
,PhD in Applied Linguistics,,,,,Doctoral,Fall,,September 2025,"December 1, 2025",Required,Required,Not Required,REQUIRED,"Candidates for the Ph.D. degree must hold a master's degree in applied linguistics or a related field (e.g., linguistics, a foreign language, or education). Applicants are expected to have a high level of proficiency in English and at least one other language. Required application materials include a Statement of Purpose, a Personal Statement, three letters of recommendation, a CV or resume, and a writing sample (such as an M.A. thesis or an equivalent sample of scholarly writing).",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Division of Humanities,"$18,136/Year (California Resident); $33,238/Year (Non-Resident)","$18,136/Year",,,,,,,,,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/).",,,,True,False,,4.0,3.0,12.3%,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,87.0,,,,,,,,,,,,,"Merit-based Fellowships, Teaching Assistantships (TA), Graduate Student Researcher (GSR) positions",,,,,,,
